ID,Checked,D_REVIEW_NOTES
5173,NA,NA
5174,NA,NA
5175,NA,NA
5176,NA,NA
5177,NA,NA
5178,Agree,NA
5179,NA,NA
5180,NA,NA
5181,NA,NA
5182,Agree,NA
5183,Agree,NA
5184,NA,NA
5185,Agree,NA
5186,Agree,NA
5187,NA,NA
5188,Agree,NA
5189,Agree,NA
5190,Agree,NA
5191,NA,NA
5192,Agree,NA
5193,Unsure,"Not positive pixel was actually cleared in 2016, also probably cleared: abandoned, not cleared: other"
5194,Agree,NA
5195,Agree,NA
5196,Agree,NA
5197,NA,NA
5198,NA,NA
5199,NA,NA
5200,NA,NA
5201,Agree,NA
5202,NA,NA
5203,Agree,NA
5204,Recommend change,"Selective logging, not nearby clearing"
5205,Agree,NA
5206,Agree,NA
5207,Agree,NA
5208,Agree,NA
5209,Agree,NA
5210,Agree,NA
5211,Agree,NA
5212,NA,NA
5213,Agree,NA
5214,Agree,NA
5215,Unsure,Might have been cleared by fire
5216,Agree,NA
5217,NA,NA
5218,Unsure,Could be degraded forest
5219,NA,NA
5220,NA,NA
5221,Agree,NA
5222,Agree,NA
5223,Agree,NA
5224,Agree,NA
5225,NA,NA
5226,Agree,NA
5227,NA,NA
5228,Agree,NA
5229,Agree,NA
5230,Agree,NA
5231,Agree,NA
5232,NA,NA
5233,NA,NA
5234,NA,NA
5235,NA,NA
5236,Agree,NA
5237,Agree,NA
5238,Recommend change,"I don't think the pixel was actually cleared, possibly degraded again around 2000"
5239,NA,NA
5240,Unsure,"1995 clearing could have been fire, not abandoned"
5241,Recommend change,"Degraded first in 1999 (fire?), then cleared in 2003"
5242,Agree,NA
5243,NA,NA
5244,NA,NA
5245,NA,NA
5246,Agree,NA
5247,NA,NA
5248,Recommend change,"Pixel not visible after smallholder clearing until 1998, also I think it was probably cleared again in 2014"
5249,NA,NA
5250,Agree,NA
5251,NA,NA
5252,Unsure,Not sure if the pixel is forested or shrubs
5253,Agree,NA
5254,Agree,NA
5255,Recommend change,"Pixel was degraded in 1999, possibly cleared at that point; I don't see the clearing in 2002"
5256,NA,NA
5257,Recommend change,Degraded for selective logging in 1999
5258,NA,NA
5259,NA,NA
5260,NA,NA
5261,Agree,NA
5262,Agree,NA
5263,Agree,NA
5264,NA,NA
5265,Unsure,Not sure I see degradation event
5266,Recommend change,Not cleared - abandoned until 2013; also not positive the pixel was planted with oil palms in 2015
5267,NA,NA
5268,Unsure,I think the nearby clearing might have happened in 1997
5269,NA,NA
5270,NA,NA
5271,NA,NA
5272,Agree,NA
5273,Agree,NA
5274,NA,NA
5275,NA,NA
5276,NA,NA
5277,Unsure,"Degraded in 1999, finally cleared in 2004 possibly (agree that this was abandoned; 1999 probably selective logging)"
5278,NA,NA
5279,Agree,NA
5280,NA,NA
5281,Agree,NA
5282,NA,NA
5283,Unsure,"Possible this was cleared abandoned, not cleared smallholder"
5284,Agree,NA
5285,NA,NA
5286,Agree,NA
5287,Recommend change,"Selective logging didn’t start until 1999 (also, possible this was fire degradation, not logging)"
5288,Agree,NA
5289,Agree,NA
5290,NA,NA
5291,Agree,NA
5292,NA,NA
5293,Agree,NA
5294,NA,NA
5295,Agree,NA
5296,NA,NA
5297,NA,NA
5298,NA,NA
5299,NA,NA
5300,NA,NA
5301,NA,NA
5302,Agree,NA
5303,Unsure,"Agree with change events, but possible the pixel was already non primary forest in 1990, or was cleared (not just degraded) between 1996 and 2000"
5304,NA,NA
5305,Agree,NA
5306,Unsure,"Don’t see  any canals or nearby clearings, so not sure if the peatland was actually drained"
5307,Agree,NA
5308,Agree,NA
5309,NA,NA
5310,Agree,NA
5311,Agree,NA
5312,NA,NA
5313,NA,NA
5314,Recommend change,I don't see a degradation event
5315,Agree,NA
5316,NA,NA
5317,NA,NA
5318,Agree,NA
5319,NA,NA
5320,NA,NA
5321,NA,NA
5322,Agree,NA
5323,NA,NA
5324,NA,NA
5325,Agree,NA
5326,Recommend change,"Not certain, but I think this pixel might have been cleared abandoned in 1999 or 2000 (or possibly degraded multiple times starting in 1999, but never cleared?)"
5327,Agree,NA
5328,NA,NA
5329,Agree,NA
5330,NA,NA
5331,NA,NA
5332,Agree,NA
5333,NA,NA
5334,Unsure,"I think this pixel was actually degraded forest, though not certain"
5335,NA,NA
5336,Agree,NA
5337,Agree,NA
5338,Agree,NA
5339,Agree,NA
5340,Agree,NA
5341,NA,NA
5342,Agree,NA
5343,Agree,NA
5344,NA,NA
5345,Agree,NA
5346,Agree,NA
5347,NA,NA
5348,NA,NA
5349,Recommend change,Cleared - abandoned again in 2007
5350,Agree,NA
5351,Recommend change,"I think the pixel was just degraded in 2001, then degraded by nearby clearing again in 2015"
5352,Agree,NA
5353,Agree,NA
5354,Unsure,Not positive this was cleared for tree plantations
5355,NA,NA
5356,Agree,NA
5357,NA,NA
5358,NA,NA
5359,Agree,NA
5360,Agree,NA
5361,Unsure,"I think the first 2-3 events were selective logging, not nearby clearing"
5362,Recommend change,"Pixel not visible in 1997, degraded nearby clearing in 1998 instead; agree with 2009 clearing"
5363,NA,NA
5364,Recommend change,"Cleared abandoned, not cleared smallholder (unplanted part of a large plantation)"
5365,NA,NA
5366,Recommend change,Might have been cleared by fire
5367,NA,NA
5368,Agree,NA
5369,Agree,NA
5370,Agree,NA
5371,NA,NA
5372,Recommend change,"Cleared - abandoned in 1998, then converted to palm after second clearing in 2000"
5373,Agree,NA
5374,Agree,NA
5375,Unsure,"Not positive the pixel was converted to palm, no high res imagery to confirm"
5376,Agree,NA
5377,NA,NA
5378,NA,NA
5379,Agree,NA
5380,NA,NA
5381,NA,NA
5382,NA,NA
5383,NA,NA
5384,NA,NA
5385,Agree,NA
5386,Agree,NA
5387,Agree,NA
5388,NA,NA
5389,Unsure,I think the pixel was cleared again in 2006; also not positive it was primary forest in 1990
5390,NA,NA
5391,NA,NA
5392,NA,NA
5393,Agree,NA
5394,Agree,NA
5395,NA,NA
5396,NA,NA
5397,Agree,NA
5398,NA,NA
5399,NA,NA
5400,Agree,NA
5401,Recommend change,"Cleared abandoned in 2009, then cleared abandoned in 2013"
5402,Agree,NA
5403,NA,NA
5404,NA,NA
5405,NA,NA
5406,NA,NA
5407,Agree,NA
5408,Unsure,"I think the pixel may still have been forest in 1990, then cleared in 1998 or 1999"
5409,Recommend change,"I think the selective logging started in 1988, pixel not changed during study period"
5410,NA,NA
5411,NA,NA
5412,Unsure,Not positive degradation reached the pixel
5413,NA,NA
5414,NA,NA
5415,NA,NA
5416,NA,NA
5417,Agree,NA
5418,Agree,NA
5419,NA,NA
5420,Unsure,"I don't see the nearby clearing in 2001, maybe 2002?"
5421,NA,NA
5422,Unsure,Not sure if this pixel is actually forested
5423,Agree,NA
5424,NA,NA
5425,Agree,NA
5426,Agree,NA
5427,Agree,NA
5428,NA,NA
5429,NA,NA
5430,NA,NA
5431,NA,NA
5432,Unsure,"Possibly forested in 1990, cleared in 2001 or 2005"
5433,Agree,NA
5434,Agree,NA
5435,Agree,NA
5436,NA,NA
5437,NA,NA
5438,NA,NA
5439,NA,NA
5440,NA,NA
5441,Agree,NA
5442,Agree,NA
5443,Agree,NA
5444,NA,NA
5445,Agree,NA
5446,NA,NA
5447,Unsure,Not sure I see any new selective logging in 1999; possible there was new logging in the early 2000s (2003 or 2004/05?)
5448,Agree,NA
5449,Agree,NA
5450,Agree,NA
5451,NA,NA
5452,Agree,NA
5453,NA,NA
5454,NA,NA
5455,Agree,NA
5456,NA,NA
5457,Agree,NA
5458,NA,NA
5459,NA,NA
5460,Agree,NA
5461,NA,NA
5462,Agree,NA
5463,Agree,NA
5464,NA,NA
5465,Agree,NA
5466,Agree,NA
5467,NA,NA
5468,NA,NA
5469,Unsure,2007 may have been clearing - fire; agree with other change events
5470,Agree,NA
5471,Unsure,NA
5472,Agree,NA
5473,Agree,NA
5474,NA,NA
5475,NA,NA
5476,NA,NA
5477,NA,NA
5478,Unsure,"I think the 2014 clearing also abandoned, not smallholder (see 2016 GE image)"
5479,NA,NA
5480,NA,NA
5481,NA,NA
5482,Agree,NA
5483,Agree,NA
5484,Agree,NA
5485,Agree,NA
5486,NA,NA
5487,Unsure,I think 1999 might have just been noise in the image
5488,Agree,NA
5489,Recommend change,Pixel was likely already non forest in first cloud free image (1998)
5490,Agree,NA
5491,NA,NA
5492,Agree,NA
5493,Recommend change,"I don't see any change in 1999, pixel probably never cleared, just degraded in 1992"
5494,Agree,NA
5495,Agree,NA
5496,Unsure,"I think the clearing was probably abandoned, not cleared by fire"
5497,Agree,NA
5498,NA,NA
5499,NA,NA
5500,Agree,NA
5501,Agree,NA
5502,NA,NA
5503,Agree,NA
5504,Unsure,Not sure this was primary forest at start of the study period
5505,NA,NA
5506,Agree,NA
5507,Agree,NA
5508,NA,NA
5509,NA,NA
5510,Agree,NA
5511,NA,NA
5512,Agree,NA
5513,NA,NA
5514,Agree,NA
5515,Agree,NA
5516,NA,NA
5517,Agree,NA
5518,Agree,NA
5519,NA,NA
5520,NA,NA
5521,NA,NA
5522,Agree,NA
5523,NA,NA
5524,Agree,NA
5525,NA,NA
5526,Agree,NA
5527,Agree,NA
5528,NA,NA
5529,Agree,NA
5530,Agree,NA
5531,Agree,NA
5532,Unsure,Not sure about the 2016 clearing
5533,Agree,NA
5534,Agree,NA
5535,Agree,NA
5536,Agree,NA
5537,Agree,NA
5538,Agree,NA
5539,NA,NA
5540,NA,NA
5541,NA,NA
5542,NA,NA
5543,Agree,NA
5544,Agree,NA
5545,NA,NA
5546,Agree,NA
5547,NA,NA
5548,Agree,NA
5549,Agree,NA
5550,NA,NA
5551,NA,NA
5552,Agree,NA
5553,NA,NA
5554,NA,NA
5555,Agree,NA
5556,NA,NA
5557,Agree,NA
5558,NA,NA
5559,Agree,NA
5560,Agree,NA
5561,Agree,NA
5562,NA,NA
5563,Agree,NA
5564,Agree,NA
5565,NA,NA
5566,NA,NA
5567,NA,NA
5568,Unsure,"I think this pixel might have been cleared abandoned, not cleared smallholder; also not positive this was primary forest in 1990, possibly rubber"
5569,Recommend change,"Already degraded in 1990, I think it was probably degraded again in 2006"
5570,Agree,NA
5571,Agree,NA
5572,NA,NA
5573,Agree,NA
5574,Agree,NA
5575,Agree,NA
5576,Agree,NA
5577,Agree,NA
5578,Agree,NA
5579,Agree,NA
5580,Agree,NA
5581,Agree,NA
5582,Agree,NA
5583,Agree,NA
5584,NA,NA
5585,Agree,NA
5586,NA,NA
5587,Agree,NA
5588,Agree,NA
5589,Agree,NA
5590,NA,NA
5591,Unsure,"Not positive this pixel was cleared - smallholder in 1996, might have been cleared - fire (also not 100% positive this was primary forest in 1990)"
5592,Agree,NA
5593,NA,NA
5594,NA,NA
5595,Agree,NA
5596,Agree,NA
5597,Agree,NA
5598,Agree,NA
5599,Agree,NA
5600,NA,NA
5601,NA,NA
5602,Agree,NA
5603,Agree,NA
5604,NA,NA
5605,NA,NA
5606,Agree,NA
5607,NA,NA
5608,Agree,NA
5609,Agree,NA
5610,NA,NA
5611,Agree,NA
5612,Agree,NA
5613,Agree,NA
5614,Agree,NA
5615,Unsure,"Possible the pixel was actually cleared fire in 1999, or cleared abandoned around 2004/2005"
5616,Recommend change,Primary degraded in 1990; agree with other clearing & degradation events
5617,NA,NA
5618,NA,NA
5619,Agree,NA
5620,Agree,NA
5621,Agree,NA
5622,Agree,NA
5623,NA,NA
5624,NA,NA
5625,Agree,NA
5626,Agree,NA
5627,NA,NA
5628,Recommend change,2007 event not visible until 2008; agree with other events
5629,NA,NA
5630,Agree,NA
5631,Agree,NA
5632,NA,NA
5633,NA,NA
5634,Agree,NA
5635,NA,NA
5636,Agree,NA
5637,NA,NA
5638,Recommend change,"Degraded in 1998 by fire, before being cleared in 2013 by road construction"
5639,NA,NA
5640,Agree,NA
5641,Agree,NA
5642,NA,NA
5643,NA,NA
5644,NA,NA
5645,Agree,NA
5646,Agree,NA
5647,Agree,NA
5648,Agree,NA
5649,Agree,NA
5650,NA,NA
5651,Agree,NA
5652,NA,NA
5653,NA,NA
5654,Agree,NA
5655,Agree,NA
5656,NA,NA
5657,NA,NA
5658,Agree,NA
5659,Agree,NA
5660,Agree,NA
5661,NA,NA
5662,NA,NA
5663,Agree,NA
5664,Agree,NA
5665,Agree,NA
5666,Agree,NA
5667,Unsure,Not sure I agree with 2002 clearing event; agree with other events
5668,Agree,NA
5669,NA,NA
5670,Agree,NA
5671,NA,NA
5672,Agree,NA
5673,Agree,NA
5674,Agree,NA
5675,Agree,NA
5676,NA,NA
5677,Agree,NA
5678,NA,NA
5679,Agree,NA
5680,Agree,NA
5681,Unsure,"I don't think this pixel was cleared in 2014, but not 100% sure"
5682,NA,NA
5683,Unsure,Not certain I see the degradation event
5684,Agree,NA
5685,Agree,NA
5686,Agree,NA
5687,NA,NA
5688,Agree,NA
5689,Unsure,Possible this was degraded forest in 1990??
5690,Agree,NA
5691,NA,NA
5692,NA,NA
5693,Agree,NA
5694,NA,NA
5695,NA,NA
5696,NA,NA
5697,NA,NA
5698,NA,NA
5699,NA,NA
5700,Agree,NA
5701,Agree,NA
5702,Agree,NA
5703,NA,NA
5704,Unsure,Not sure I see the degradation events
5705,NA,NA
5706,Agree,NA
5707,NA,NA
5708,Agree,NA
5709,NA,NA
5710,NA,NA
5711,NA,NA
5712,Recommend change,Probably degraded in 1990
5713,NA,NA
5714,NA,NA
5715,NA,NA
5716,NA,NA
5717,Agree,NA
5718,Agree,NA
5719,Agree,NA
5720,Agree,NA
5721,Agree,NA
5722,Unsure,Not sure degradation reached the pixel
5723,NA,NA
5724,NA,NA
5725,Agree,NA
5726,NA,NA
5727,NA,NA
5728,Recommend change,"Not sure about clearing or degradation event, seems more likely the pixel was just degraded in 2002 and never cleared"
5729,NA,NA
5730,Unsure,I think the pixel was probably forest
5731,NA,NA
5732,Agree,NA
5733,NA,NA
5734,NA,NA
5735,Agree,NA
5736,Agree,NA
5737,Unsure,Not sure degradation reached the pixel
5738,NA,NA
5739,Agree,NA
5740,NA,NA
5741,Recommend change,I think this pixel was probably forested
5742,Unsure,Not sure degradation reached the pixel until 2004
5743,NA,NA
5744,Unsure,Not sure about the degradation year
5745,Unsure,Not sure I see the degradation event
5746,Agree,NA
5747,NA,NA
5748,Agree,NA
5749,Unsure,Not sure if this is primary forest (could be a karst area or shifting cultivation)
5750,NA,NA
5751,NA,NA
5752,NA,NA
5753,Agree,NA
5754,NA,NA
5755,NA,NA
5756,Unsure,Not sure degradation reached the pixel
5757,Agree,NA
5758,NA,NA
5759,Agree,NA
5760,NA,NA
5761,NA,NA
5762,NA,NA
5763,Agree,NA
5764,NA,NA
5765,Recommend change,Probably forested
5766,NA,NA
5767,NA,NA
5768,NA,NA
5769,Agree,NA
5770,Agree,NA
5771,NA,NA
5772,NA,NA
5773,Unsure,Not sure I see 1994 event
5774,NA,NA
5775,NA,NA
5776,Agree,NA
5777,Recommend change,I think nearby clearing is more likely
5778,NA,NA
5779,NA,NA
5780,NA,NA
5781,Recommend change,"I don't see the clearing event, though the pixel might have been degraded again in 2015 or 2016"
5782,Agree,NA
5783,NA,NA
5784,NA,NA
5785,NA,NA
5786,Unsure,"Not sure the pixel was cleared, more likely just degraded in 1993"
5787,NA,NA
5788,Agree,NA
5789,Agree,NA
5790,NA,NA
5791,NA,NA
5792,NA,NA
5793,Agree,NA
5794,Agree,NA
5795,Recommend change,1998 more likely degraded fire
5796,Agree,NA
5797,Unsure,Might have been degraded in 1998 then cleared in 2004
5798,Agree,NA
5799,NA,NA
5800,Recommend change,Cleared abandoned again in 2015
5801,Agree,NA
5802,Agree,NA
5803,NA,NA
5804,Unsure,Not sure I see any of the degradation events
5805,NA,NA
5806,Agree,NA
5807,Recommend change,Degraded nearby clearing in 1995
5808,NA,NA
5809,NA,NA
5810,NA,NA
5811,Agree,NA
5812,Recommend change,"I don't think the pixel was ever cleared, might have been degraded again in 2010/2011"
5813,NA,NA
5814,NA,NA
5815,Agree,NA
5816,NA,NA
5817,NA,NA
5818,NA,NA
5819,Unsure,I think this might actually be forested
5820,NA,NA
5821,Unsure,I think this might be degraded forest
5822,Recommend change,"Probably no change, possibly degraded in 1998 or 2016"
5823,Agree,NA
5824,Agree,NA
5825,NA,NA
5826,Agree,NA
5827,NA,NA
5828,NA,NA
5829,Recommend change,"Pixel not visible in 2003, so clearing should be assigned to 2004; also not sure the pixel was cleared or just degraded"
5830,NA,NA
5831,Unsure,Might have been forested
5832,NA,NA
5833,NA,NA
5834,Agree,NA
5835,NA,NA
5836,Agree,NA
5837,NA,NA
5838,NA,NA
5839,NA,NA
5840,Agree,NA
5841,NA,NA
5842,NA,NA
5843,NA,NA
5844,NA,NA
5845,NA,NA
5846,NA,NA
5847,NA,NA
5848,Recommend change,Probably not primary forest in 1990
5849,Agree,NA
5850,NA,NA
5851,NA,NA
5852,Recommend change,"Degraded selective logging in 1992; degraded again in 2002/2003, but probably never cleared"
5853,Unsure,Not sure degradation reached the pixel
5854,NA,NA
5855,Agree,NA
5856,NA,NA
5857,NA,NA
5858,Agree,NA
5859,Unsure,Not sure the pixel changed
5860,NA,NA
5861,Agree,NA
5862,NA,NA
5863,NA,NA
5864,NA,NA
5865,NA,NA
5866,NA,NA
5867,Agree,NA
5868,NA,NA
5869,Agree,NA
5870,NA,NA
5871,Recommend change,Degraded by fire in 1998 and 2016
5872,NA,NA
5873,Unsure,Not sure I see logging in 2004; possibly degraded fire in 2016
5874,Agree,NA
5875,NA,NA
5876,Agree,NA
5877,NA,NA
5878,NA,NA
5879,NA,NA
5880,NA,NA
5881,Recommend change,"Nearby clearing, not selective logging"
5882,NA,NA
5883,Agree,NA
5884,Agree,NA
5885,Unsure,Not sure I see the 2000 degradation event
5886,Agree,NA
5887,NA,NA
5888,NA,NA
5889,NA,NA
5890,NA,NA
5891,Agree,NA
5892,Agree,NA
5893,Agree,NA
5894,Agree,NA
5895,NA,NA
5896,Agree,NA
5897,Agree,NA
5898,Agree,NA
5899,NA,NA
5900,NA,NA
5901,Recommend change,I think this pixel was probably forested
5902,Unsure,Possibly forested?
5903,Agree,NA
5904,NA,NA
5905,NA,NA
5906,NA,NA
5907,NA,NA
5908,Agree,NA
5909,Agree,NA
5910,Recommend change,"Agree with degradation events, not sure about 2016 clearing"
5911,NA,NA
5912,NA,NA
5913,NA,NA
5914,Agree,NA
5915,NA,NA
5916,NA,NA
5917,Agree,NA
5918,Unsure,Possibly degraded
5919,Agree,NA
5920,Agree,NA
5921,Agree,NA
5922,Unsure,Possibly cleared fire in 1998; or degraded fire 1998 then cleared abandoned in 2003
5923,NA,NA
5924,NA,NA
5925,NA,NA
5926,Agree,NA
5927,NA,NA
5928,Agree,NA
5929,Agree,NA
5930,Agree,NA
5931,NA,NA
5932,NA,NA
5933,NA,NA
5934,NA,NA
5935,Unsure,"Might have been cleared - abandoned, not cleared smallholder, also I think the pixel was cleared again in 2007"
5936,NA,NA
5937,NA,NA
5938,Agree,NA
5939,NA,NA
5940,Agree,NA
5941,Agree,NA
5942,Recommend change,"I don't see any clearing event, possibly degraded in 2015"
5943,NA,NA
5944,NA,NA
5945,Agree,NA
5946,NA,NA
5947,NA,NA
5948,Unsure,I don't really see the 2007 clearing
5949,NA,NA
5950,NA,NA
5951,NA,NA
5952,NA,NA
5953,Agree,NA
5954,NA,NA
5955,Agree,NA
5956,Agree,NA
5957,NA,NA
5958,NA,NA
5959,Agree,NA
5960,Agree,NA
5961,NA,NA
5962,Agree,NA
5963,NA,NA
5964,NA,NA
5965,NA,NA
5966,Unsure,"Pretty sure the pixel was forested, not sure whether it was primary forest"
5967,Agree,NA
5968,NA,NA
5969,NA,NA
5970,NA,NA
5971,NA,NA
5972,NA,NA
5973,NA,NA
5974,Agree,NA
5975,NA,NA
5976,NA,NA
5977,NA,NA
5978,NA,NA
5979,Agree,NA
5980,Agree,NA
5981,NA,NA
5982,NA,NA
5983,NA,NA
5984,Unsure,"Not positive the pixel was cleared, might have just been degraded (selective logging? Fire?)"
5985,NA,NA
5986,Recommend change,I don't think the degradation reached the pixel
5987,NA,NA
5988,Agree,NA
5989,NA,NA
5990,NA,NA
5991,NA,NA
5992,NA,NA
5993,NA,NA
5994,Agree,NA
5995,NA,NA
5996,NA,NA
5997,Recommend change,Either cleared - fire or cleared - abandoned in 2016
5998,Agree,NA
5999,NA,NA
6000,NA,NA
6001,Agree,NA
6002,NA,NA
6003,Agree,NA
6004,NA,NA
6005,NA,NA
6006,NA,NA
6007,Agree,NA
6008,NA,NA
6009,NA,NA
6010,NA,NA
6011,NA,NA
6012,NA,NA
6013,Agree,NA
6014,Agree,NA
6015,NA,NA
6016,NA,NA
6017,NA,NA
6018,NA,NA
6019,NA,NA
6020,Agree,NA
6021,Agree,NA
6022,Agree,NA
6023,Agree,NA
6024,NA,NA
6025,Unsure,Possibly forested?
6026,Agree,NA
6027,Agree,NA
6028,NA,NA
6029,NA,NA
6030,Unsure,Not sure degradation reached the pixel
6031,NA,NA
6032,NA,NA
6033,NA,NA
6034,NA,NA
6035,NA,NA
6036,NA,NA
6037,Agree,NA
6038,NA,NA
6039,NA,NA
6040,NA,NA
6041,Agree,NA
6042,NA,NA
6043,NA,NA
6044,Agree,NA
6045,Agree,NA
6046,NA,NA
6047,Agree,NA
6048,NA,NA
6049,Agree,NA
6050,NA,NA
6051,Agree,NA
6052,Unsure,May not be primary forest
6053,Agree,NA
6054,Agree,NA
6055,NA,NA
6056,NA,NA
6057,NA,NA
6058,Unsure,"I think this might have been selective logging, or maybe there was no degradation event"
6059,Agree,NA
6060,NA,NA
6061,NA,NA
6062,NA,NA
6063,NA,NA
6064,NA,NA
6065,Agree,NA
6066,Unsure,Not positive this was forested in 1990
6067,NA,NA
6068,Recommend change,"Pixel not visible in 1997, should be 1998"
6069,NA,NA
6070,Unsure,Not sure if this is primary forest
6071,Unsure,"Probably cleared - road, not cleared smallholder, also not positive the pixel was primary forest in 1990"
6072,Agree,NA
6073,NA,NA
6074,NA,NA
6075,Recommend change,I think the pixel was probably forested
6076,NA,NA
6077,Agree,NA
6078,Unsure,Not sure I see a change event
6079,Recommend change,"Degraded by first cloud free image, either cleared or degraded by fire in 2016"
6080,NA,NA
6081,Agree,NA
6082,Agree,NA
6083,Agree,NA
6084,NA,NA
6085,Agree,NA
6086,NA,NA
6087,NA,NA
6088,NA,NA
6089,Recommend change,Degraded in 1999 (selective logging)
6090,Agree,NA
6091,NA,NA
6092,NA,NA
6093,Recommend change,Probably not primary forest
6094,Agree,NA
6095,NA,NA
6096,Agree,NA
6097,NA,NA
6098,NA,NA
6099,Agree,NA
6100,Agree,NA
6101,NA,NA
6102,NA,NA
6103,NA,NA
6104,NA,NA
6105,Unsure,Not sure there was actually a change event
6106,NA,NA
6107,Agree,NA
6108,Unsure,Not sure I see the 2000 degradation event
6109,NA,NA
6110,Recommend change,Degraded at start of study
6111,Agree,NA
6112,NA,NA
6113,NA,NA
6114,Agree,NA
6115,Unsure,"I think the pixel was probably degraded by selective logging in 2004, not cleared for road construction"
6116,NA,NA
6117,Agree,NA
6118,Agree,NA
6119,NA,NA
6120,Agree,NA
6121,NA,NA
6122,NA,NA
6123,NA,NA
6124,NA,NA
6125,NA,NA
6126,Unsure,Not sure if this is primary forest
6127,NA,NA
6128,NA,NA
6129,NA,NA
6130,NA,NA
6131,NA,NA
6132,NA,NA
6133,NA,NA
6134,NA,NA
6135,NA,NA
6136,Unsure,Not sure there was any change in 1997
6137,NA,NA
6138,Agree,NA
6139,NA,NA
6140,Agree,NA
6141,NA,NA
6142,Agree,NA
6143,NA,NA
6144,NA,NA
6145,NA,NA
6146,Agree,NA
6147,NA,NA
6148,NA,NA
6149,NA,NA
6150,NA,NA
6151,NA,NA
6152,NA,NA
6153,NA,NA
6154,Agree,NA
6155,NA,NA
6156,NA,NA
6157,Agree,NA
6158,Agree,NA
6159,NA,NA
6160,Agree,NA
6161,NA,NA
6162,Agree,NA
6163,Agree,NA
6164,Unsure,Possible this is degraded forest??
6165,NA,NA
6166,Agree,NA
6167,Agree,NA
6168,Agree,NA
6169,NA,NA
6170,NA,NA
6171,Agree,NA
6172,Agree,NA
6173,Unsure,"Possible this was forested, then cleared in 2012"
6174,NA,NA
6175,Agree,NA
6176,Agree,NA
6177,Agree,NA
6178,NA,NA
6179,NA,NA
6180,NA,NA
6181,NA,NA
6182,NA,NA
6183,NA,NA
6184,Agree,NA
6185,NA,NA
6186,NA,NA
6187,NA,NA
6188,Agree,NA
6189,Agree,NA
6190,NA,NA
6191,Agree,NA
6192,Agree,NA
6193,NA,NA
6194,NA,NA
6195,Agree,NA
6196,Agree,NA
6197,NA,NA
6198,Agree,NA
6199,Recommend change,I think this is probably a seasonal dry forest
6200,NA,NA
6201,NA,NA
6202,NA,NA
6203,Recommend change,I think its likely the pixel was forested
6204,NA,NA
6205,NA,NA
6206,Agree,NA
6207,NA,NA
6208,NA,NA
6209,Agree,NA
6210,NA,NA
6211,Unsure,Not sure if this is primary forest
6212,NA,NA
6213,NA,NA
6214,NA,NA
6215,NA,NA
6216,NA,NA
6217,Unsure,"Not positive about this, could been degraded fire both times"
6218,Agree,NA
6219,Agree,NA
6220,Unsure,"Boundary pixel, not sure if this is more than 50% forest"
6221,Agree,NA
6222,NA,NA
6223,NA,NA
6224,NA,NA
6225,Unsure,"Probably primary forest, but I'm not entirely sure"
6226,Agree,NA
6227,Agree,NA
6228,Agree,NA
6229,NA,NA
6230,Recommend change,"Boundary pixel, probably non forest"
6231,Agree,NA
6232,NA,NA
6233,NA,NA
6234,Agree,NA
6235,Agree,NA
6236,NA,NA
6237,NA,NA
6238,Agree,NA
6239,NA,NA
6240,Unsure,Possible this was forested
6241,Agree,NA
6242,NA,NA
6243,Agree,NA
6244,Agree,NA
6245,NA,NA
6246,NA,NA
6247,NA,NA
6248,NA,NA
6249,Agree,NA
6250,NA,NA
6251,NA,NA
6252,Agree,NA
6253,NA,NA
6254,Agree,NA
6255,Agree,NA
6256,NA,NA
6257,Agree,NA
6258,NA,NA
6259,NA,NA
6260,NA,NA
6261,Agree,NA
6262,NA,NA
6263,Agree,NA
6264,Agree,NA
6265,NA,NA
6266,Agree,NA
6267,NA,NA
6268,Unsure,Not certain this is primary forest
6269,NA,NA
6270,NA,NA
6271,NA,NA
6272,NA,NA
6273,Unsure,May have been forested
6274,NA,NA
6275,NA,NA
6276,Unsure,Possible shrubland
6277,Agree,NA
6278,NA,NA
6279,Agree,NA
6280,NA,NA
6281,NA,NA
6282,NA,NA
6283,Recommend change,"Not intact, possibly not primary forest"
6284,Agree,NA
6285,Agree,NA
6286,NA,NA
6287,NA,NA
6288,NA,NA
6289,NA,NA
6290,NA,NA
6291,NA,NA
6292,NA,NA
6293,NA,NA
6294,NA,NA
6295,Agree,NA
6296,NA,NA
6297,Agree,NA
6298,NA,NA
6299,Recommend change,"Pixel already degraded at start of study period, didn't change during study"
6300,NA,NA
6301,NA,NA
6302,Agree,NA
6303,NA,NA
6304,Unsure,Not sure if this pixel was actually forested in 1990
6305,Agree,NA
6306,NA,NA
6307,Agree,NA
6308,NA,NA
6309,Recommend change,"Agree with change event, but if this was forested in 1990 it was probably already degraded"
6310,NA,NA
6311,Agree,NA
6312,Agree,NA
6313,NA,NA
6314,NA,NA
6315,Unsure,Not sure if this is primary forest
6316,Agree,NA
6317,Agree,NA
6318,NA,NA
6319,NA,NA
6320,Agree,NA
6321,Recommend change,Not primary forest (or at least not intact)
6322,NA,NA
6323,Recommend change,I think this might have been forested
6324,Agree,NA
6325,NA,NA
6326,NA,NA
6327,Unsure,"Not sure I see the degradation event, I also think its possible this is some sort of tree plantation"
6328,Agree,NA
6329,NA,NA
6330,NA,NA
6331,Agree,NA
6332,Agree,NA
6333,Unsure,Might be a shrubland
6334,NA,NA
6335,NA,NA
