USER,Editor,COMPARE_KLHK_1990,COMPARE_UMD_2001,OMISSION or COMMISSION,NEW EDITS,DISAGREEMENT NOTES,ISLAND,ID,1990 land cover,X1990_CONF,Final land use KLHK,FINAL_LU_UMD,CONF_FINAL,Change 1 year,Change 1 previous cloud free year,Change 1 type,Change 1 confidence,Change 2 year,Change 2 previous cloud free year,Change 2 type,Change 2 confidence,Change 3 year,Change 3 previous cloud free year,Change 3 type,Change 3 confidence,Change 4 year,Change 4 previous cloud free year,Change 4 type,Change 4 confidence,Change 5 year,Change 5 previous cloud free,Change 5 type,Change 5 confidence,Change 6 year,Change 6 previous cloud free,Change 6 type,Change 6 confidence,SPOT,HIGHRES_GE,FY_CF,CHANGE_EVENT,CHANGE_E_CONF,AGREE_DISAGREE,D_EDITS,X1990_NOTES,CLASS_NOTES,CH1_NOTES,CH2_NOTES,CH3_NOTES,CH4_NOTES,CH5_NOTES,CH6_NOTES,NOTES_FINAL
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Kalimantan,5420,Primary intact,High,Lahan Terbuka,CLEAR_AB,High,2001,2000,Degraded - Nearby clearing,High,2004,2003,Degraded - Nearby clearing,High,2014,2013,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,,,Yes,2009,1990,Yes,High,Disagree - minor,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,COMMISSION,YES,Edited entry,,Kalimantan,5422,Primary intact,High,Hutan Rawa Primer,NON,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,Yes,none,1990,No,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6117,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2013,1990,Yes,High,Disagree - major,,,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6118,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6120,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6126,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Nusa Tenggara,6130,Non Forest,High,Pertanian Lahan Kering Campur Semak,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Nusa Tenggara,6136,Primary degraded,Low,Hutan Sekunder,DEG_SL,High,1997,1996,Degraded - Selective Logging,High,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1995,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6140,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2009,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6146,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Nusa Tenggara,6151,Non Forest,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1995,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6158,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6163,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2013,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6164,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2012,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6167,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6171,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6172,Primary intact,High,Hutan Primer,PIN,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6173,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Disagree - major,,,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6176,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2012,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6184,Non Forest,Low,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6188,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6189,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2011,1990,Yes,High,Agree,,,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Nusa Tenggara,6191,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2013,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,candlenut trees,Nusa Tenggara,6195,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2011,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6196,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6198,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2014,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6199,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Nusa Tenggara,6203,Non Forest,Low,Belukar,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2013,1991,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Nusa Tenggara,6386,Non Forest,High,Belukar,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Nusa Tenggara,6388,Non Forest,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6391,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6392,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2013,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6393,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Nusa Tenggara,6396,Non Forest,High,Belukar,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6399,Primary intact,High,Hutan Sekunder,DEG_FI,High,2015,2014,Degraded - Fire,High,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2009,1990,Yes,High,Disagree - minor,,,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6400,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6401,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6405,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Nusa Tenggara,6408,Non Forest,High,Belukar,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Nusa Tenggara,6410,Non Forest,High,Belukar,DEG_ND,High,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Disagree - minor,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Nusa Tenggara,6411,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2013,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Nusa Tenggara,6412,Non Forest,High,Belukar,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Nusa Tenggara,6414,Non Forest,High,Belukar,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6415,Non Forest,High,Pertanian Lahan Kering Campur Semak,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Nusa Tenggara,6416,Non Forest,High,Belukar,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2013,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6418,Primary intact,High,Hutan Primer,PIN,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2015,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6420,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1994,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Nusa Tenggara,6421,Non Forest,High,Belukar,PIN,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Nusa Tenggara,6422,Non Forest,High,Belukar,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6428,Primary intact,High,Hutan Primer,PIN,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2013,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Nusa Tenggara,6430,Primary degraded,High,Hutan Sekunder,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2016,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Nusa Tenggara,6431,Non Forest,High,Belukar,DEG,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Disagree - major,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6432,Primary intact,High,Hutan Sekunder,DEG_ND,High,2015,2014,Degraded - Natural disturbance,Low,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,Yes,High,Disagree - minor,,,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Nusa Tenggara,6435,Primary degraded,High,Hutan Sekunder,PIN,High,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Nusa Tenggara,6437,Primary degraded,High,Hutan Sekunder,DEG,High,2006,2005,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Nusa Tenggara,6439,Non Forest,High,Belukar,NON,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2013,1990,No,High,Agree,,Sample complete!,,NA,NA,NA,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_NON,YES,No edits needed,,Sulawesi,6498,Primary degraded,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,1993,1992,Cleared - Small-holder land use,High,2015,2014,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2014,1990,Yes,High,Agree,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,COMMISSION,YES,Edited entry,,Sulawesi,6509,Non Forest,Low,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2014,1994,Yes,High,Disagree - major,,Sample complete!,"image of 1990 not available until 1993, but from google earth since 1990 non forest",,,,NA,NA,NA,no image in 1990-1993
Yazid checked,Yazid checked,OMISSION,AGREE_FOR,YES,No edits needed,,Sulawesi,6519,Primary degraded,High,Hutan Sekunder,DEG_NE,High,2009,2008,Degraded - Nearby clearing,High,2013,2012,Degraded - Nearby clearing,High,2016,2015,Degraded - Nearby clearing,High,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2015,1990,Yes,High,Disagree - minor,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,AGREE_FOR,YES,No edits needed,,Sulawesi,6541,Primary degraded,High,Hutan Sekunder,DEG_NE,High,2015,2014,Degraded - Nearby clearing,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2012,1994,Yes,High,Disagree - major,,image not available until 1993,,,,,NA,NA,NA,no image in 1990-1993
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Sulawesi,6550,Non Forest,Low,Belukar,CLEAR_SH,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2014,1998,Yes,High,Disagree - major,,"image not available until 1997, but in google earth 1990 still forest and degraded in 1995","image not available until 1997, but in google earth 1990 still forest and degraded in 1995",Google detect the primary degraded since 1995,,,NA,NA,NA,no image in 1985-1997
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Sulawesi,6665,Primary intact,High,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,1995,1994,Degraded - Nearby clearing,High,1999,1997,Degraded - Selective Logging,High,2005,2004,Cleared - Small-holder land use,High,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2014,1990,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Sulawesi,6669,Non Forest,High,Pertanian Lahan Kering Campur Semak,PIN,High,NA,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,none,1994,No,High,Agree,,Sample complete!,,,,,NA,NA,NA,no image 1990-1993
Yazid checked,Yazid checked,AGREE_FOR,COMMISSION,YES,No edits needed,,Sulawesi,6676,Primary degraded,High,Belukar,CLEAR_AB,High,1997,1996,Degraded - Nearby clearing,High,2001,2000,Cleared - Abandoned/transitional,High,2015,2014,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,none,1994,Yes,High,Disagree - major,,,,,,,NA,NA,NA,no image 1990-1993
Yazid checked,Yazid checked,COMMISSION,AGREE_NON,YES,No edits needed,,Sulawesi,6678,Non Forest,Low,Belukar,NON,High,NA,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,none,1991,Yes,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,No edits needed,,Sulawesi,6679,Primary degraded,High,Belukar,CLEAR_AB,High,2002,2001,Cleared - Abandoned/transitional,High,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2017,1994,No,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Sulawesi,6683,Primary intact,High,Perkebunan,CLEAR_PE,High,1999,1997,Cleared - Small-holder land use,High,2003,2002,Cleared - Palm estates,High,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2015,1994,Yes,High,Disagree - major,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,OMISSION,OMISSION,YES,Edited entry,,Sulawesi,6687,Non Forest,Low,Hutan Sekunder,DEG,High,NA,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,No,2013,2001,No,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,COMMISSION,YES,No edits needed,,Sulawesi,6695,Primary degraded,Low,Sawah,CLEAR_OT,High,1997,1995,Cleared - Small-holder land use,High,2015,2014,Cleared - Other,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2015,1994,Yes,High,Agree,,,,,,,NA,NA,NA,no image 1990-1993
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,Edited entry,,Sulawesi,6697,Non Forest,Low,Pertanian Lahan Kering Campur Semak,CLEAR_SH,High,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,No,none,1995,Yes,High,Disagree - minor,,,,,,,NA,NA,NA,
Yazid checked,Yazid checked,AGREE_FOR,OMISSION,YES,No edits needed,,Sulawesi,6702,Primary degraded,High,Hutan Sekunder,DEG,High,NA,,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2014,1995,No,High,Disagree - major,,Sample complete!,,,,,NA,NA,NA,no image 1990-1994
