ID,LINK,PATH,PATH_1,PATH_3,PATH_5,Version,FINAL_LAND_USE,TRAJECTORY,ISLAND,Checked,NOTES,X1990_LC,X1990_CONF,X1990_NOTES,CH1_YR,CH1_PCF,CH1_TYPE,CH1_CONF,CH1_NOTES,CH2_YR,CH2_PCF,CH2_TYPE,CH2_CONF,CH2_NOTES,CH3_YR,CH3_PCF,CH3_TYPE,CH3_CONF,CH3_NOTES,CH4_YR,CH4_PCF,CH4_TYPE,CH4_CONF,CH4_NOTES,CH5_YR,CH5_PCF,CH5_TYPE,CH5_CONF,CH5_NOTES,CH6_YR,CH6_PCF,CH6_TYPE,CH6_CONF,CH6_NOTES,FINAL_LU,USER,CLASS_NOTES,NOTES_FINAL,CONF_FINAL,CHANGE_E_CONF,DISAGREEMENT_EDITS,DISAGREEMENT_NOTES,DEG_YR_FIRST,DEG_TYPE_FIRST,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,AGREE_DISAGREE,SPOT,HIGHRES_GE,FY_CF,Editor,NUM_CHANGE,TREE_COVER,LOSS_YEAR,KLHK_CLASS_1990,KLHK_CLASS_2000,KLHK_CLASS_2012,Sveta_2001,Belinda_2000,INCAS_2000,INCAS_2012,1990 status,2000 status,2001 status,2012 status,Team
9495,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9495.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9495.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED,Sumatera,Recommend change,"Pixel not visible in 2007, degradation should be assigned to 2008; agree with clearing date, but might want to double check that this pattern indicates likely abandoned land",Primary degraded,HIGH,NA,2008,2007,Degraded - Nearby clearing,HIGH,NA,2012,2009,Cleared - Abandoned,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,2007,Degraded - Nearby clearing,2012,Cleared - Abandoned,Disagree - major,YES,none,1990,Yazid checked,2,98,2012,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,NA,Team_2
8312,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8312.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8312.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED,Sumatera,Unsure,"Not sure this was forest in 1990, could have been rubber (though also possible it was a wetland forest)",Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Diana checked,NA,NA,HIGH,HIGH,No edits needed,"Pretty sure this was a wetland forest in 1990, possible it was rubber",2011,Degraded - Nearby clearing,2012,Cleared - Abandoned,Disagree - major,YES,none,1996,Diana checked,2,97,2012,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,NA,Team_2
7922,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7922.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7922.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED,Sumatera,Unsure,Might have actually been cleared in 2013,Primary intact,HIGH,NA,2013,2012,Cleared - Rubber,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Diana checked,NA,NA,HIGH,HIGH,NA,NA,2013,Degraded - Selective logging,2014,Cleared - Abandoned,Disagree - major,YES,none,1990,NA,2,98,2013,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8979,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8979.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8979.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED,Sumatera,Recommend change,"Both events were fire, may have been cleared in 1998; also might have been degraded forest in 1990",Non forest,LOW,NA,0,0,NA,High,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,1998,Degraded - Fire,2015,Cleared - Abandoned,Disagree - major,YES,none,1990,Inggit checked,2,89,NA,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9394,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9394.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9394.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED,Sumatera,Recommend change,I think the pixel was actually cleared in 2014,Primary intact,HIGH,NA,2013,2012,Degraded - Selective Logging,HIGH,NA,2014,2013,Cleared - Fire,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,2013,Degraded - Nearby clearing,2015,Cleared - Abandoned,Disagree - major,YES,2013,1990,NA,2,97,2014,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8013,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8013.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8013.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED,Sumatera,Unsure,Fire might have been used for this clearing,Primary intact,HIGH,NA,2014,2013,Degraded - Nearby clearing,HIGH,NA,2015,2014,Cleared - Fire,HIGH,"Unsure if this was cleared for tree plantations or palm, since it hadn't been planted in 2016",0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Diana checked,NA,NA,HIGH,HIGH,NA,NA,2014,Degraded - Nearby clearing,2015,Cleared - Abandoned,Disagree - major,YES,2014,1990,NA,2,97,2014,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8824,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8824.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8824.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED,Sumatera,Recommend change,"If pixel was still forested in 1990, it was probably degraded forest, also 2016 clearing event was probably fire",Primary degraded,HIGH,NA,1998,1997,Degraded - Fire,HIGH,NA,2016,2015,Cleared - Fire,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,1998,Degraded - Fire,2016,Cleared - Abandoned,Disagree - major,YES,2015,1994,Inggit checked,2,71,2016,NON,NON,FOREST,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9271,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9271.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9271.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED,Sumatera,Unsure,I think the pixel might have been degraded (or even non forest?) before 2009,Primary intact,HIGH,NA,1994,1990,Degraded - Selective Logging,HIGH,NA,1999,1997,Degraded - Fire,HIGH,NA,2009,2008,Cleared - Abandoned,NA,NA,2016,2015,Cleared - Other,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,2009,Degraded - Selective logging,2016,Cleared - Abandoned,Disagree - major,YES,2015,1990,Yazid checked,2,95,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_2
9534,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9534.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9534.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED_CLEARED,Sumatera,Recommend change,Cleared for oil palms in 2010 (you can see them planted in the SPOT image),Primary intact,HIGH,NA,1999,1996,Degraded - Nearby clearing,HIGH,NA,2000,1999,Cleared - Abandoned,HIGH,NA,2006,2005,Cleared - Abandoned,HIGH,in 2010 cleared - Palm Estate,2009,2008,Cleared - Palm estates,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,1999,Degraded - Nearby clearing,2000,Cleared - Abandoned,Disagree - major,YES,2006,1992,NA,3,6,NA,FOREST,NON,NON,NON,NON,NON,NON,FOREST,NA,NON,NON,Team_2
9875,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9875.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9875.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_CLEARED_CLEARED,Sumatera,Recommend change,"Already degraded by the first cloud free image; so no 1993 degradation event, but I agree withh 2006 and 2011 clearing",Primary degraded,HIGH,NA,2005,2004,Degraded - Nearby clearing,HIGH,NA,2006,2005,Cleared - Abandoned,HIGH,NA,2011,2010,Cleared - Palm estates,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Tatik checked,Imperata grassland or fallowed land?,NA,HIGH,HIGH,NA,NA,1993,Degraded - Selective logging,2006,Cleared - Abandoned,Disagree - major,YES,none,1992,NA,3,97,2011,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,NON,Team_2
9335,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9335.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9335.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_DEG_CLEARED,Sumatera,Recommend change,Cleared for oil palms in 2006 (or possibly cleared abandoned in 2007 then cleared palm in 2010),Primary intact,HIGH,NA,1992,1991,Degraded - Selective Logging,HIGH,NA,1996,1995,Degraded - Nearby clearing,HIGH,NA,1998,1996,Cleared - Abandoned,HIGH,NA,2006,2005,Cleared - Abandoned,NA,NA,2010,2009,Cleared - Palm estates,NA,NA,0,0,NA,NA,NA,Perkebunan,Yazid checked,clear more than 3 times and the last time was planted with palm oil,NA,HIGH,HIGH,NA,NA,1992,Degraded - Nearby clearing,1998,Cleared - Abandoned,Disagree - major,YES,2014,1991,NA,3,85,2005,FOREST,NON,NON,NON,NON,FOREST,NON,FOREST,NON,NON,NON,Team_2
7744,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7744.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7744.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Cleared - Abandoned,DEG_DEG_CLEARED,Sumatera,Recommend change,I think this might have been cleared in 2006 for acacia,Primary intact,HIGH,NA,1996,1990,Cleared - Tree plantation,LOW,NA,2006,2004,Cleared - Tree plantation,HIGH,NA,2008,2006,Cleared - Tree plantation,High,NA,2014,2012,Cleared - Tree plantation,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Tanaman,Diana checked,NA,NA,LOW,HIGH,No edits needed,Boundary pixel in 2001,1996,Degraded - Nearby clearing,2006,Cleared - Abandoned,Disagree - major,YES,none,1990,Diana checked,3,95,2008,FOREST,NON,NON,NON,NON,FOREST,NON,FOREST,FOREST,FOREST,NON,Team_2
8147,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8147.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8147.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Unsure,In Google Earth this pixel is over a very uniform forest patch (which may have been recently planted in 2012),Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Diana checked,NA,rubber,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2014,1990,Diana checked,0,90,NA,FOREST,FOREST,FOREST,BUFFER,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8619,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8619.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8619.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Unsure,"Boundary pixel, not sure if it is more than 50% forested",Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Anna checked,,NA,HIGH,LOW,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2012,1990,Anna checked,0,93,NA,FOREST,FOREST,FOREST,BUFFER,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_2
8845,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8845.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8845.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Recommend change,Non forest,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2015,1990,Inggit checked,0,100,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,NON,FOREST,FOREST,FOREST,FOREST,Team_2
8870,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8870.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8870.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Unsure,"Forest area, but not sure if it really has more than 50% of its original canopy cover remaining",Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2016,1990,Inggit checked,0,97,NA,NON,NON,NON,BUFFER,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8872,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8872.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8872.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Recommend change,I think this is probably a rubber plantation,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Inggit checked,NA,rubber,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2009,1990,Inggit checked,0,87,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8875,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8875.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8875.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Recommend change,Probably non forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2015,1990,Inggit checked,0,100,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8893,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8893.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8893.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Recommend change,I think this is more likely forest regrowth than natural forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2015,1990,Inggit checked,0,89,NA,NON,NON,NON,BUFFER,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8910,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8910.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8910.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Unsure,Possibly rubber??,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2014,1990,Inggit checked,0,85,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8913,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8913.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8913.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Unsure,Not positive this is primary forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,LOW,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2009,1990,Inggit checked,0,98,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8947,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8947.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8947.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Recommend change,Non forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - minor,YES,2015,1990,Inggit checked,0,27,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_2
8997,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8997.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8997.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Recommend change,"I agree that this was degraded forest in 1990, but think it was degraded again during the study period (selective logging starting around 1995)",Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2015,1991,Inggit checked,0,90,NA,FOREST,FOREST,FOREST,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9043,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9043.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9043.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Recommend change,Non forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2015,1990,Inggit checked,0,95,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9124,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9124.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9124.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Recommend change,Degraded by nearby clearing in 2009,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Inggit checked,NA,rubber,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2016,1990,Inggit checked,0,87,NA,NON,NON,NON,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9652,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9652.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9652.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Recommend change,Non forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Tatik checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - minor,YES,2016,1990,Tatik checked,0,97,NA,NON,NON,NON,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9857,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9857.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9857.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Primary degraded,NO_CHANGE,Sumatera,Recommend change,Non forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Tatik checked,NA,NA,HIGH,HIGH,No edits needed,in the mountaning area,0,NA,0,NA,Disagree - major,YES,none,1990,Kustiyo checked,0,96,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_2
8248,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8248.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8248.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Selective logging,DEG,Sumatera,Unsure,Not positive the pixel was forested in 1990 (probably either rubber or a peatland),Non forest,LOW,Image of 1990 not available,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Diana checked,NA,NA,HIGH,HIGH,No edits needed,NA,2015,Degraded - Selective logging,0,NA,Disagree - minor,NO,2016,1998,Diana checked,1,97,2011,NON,NON,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,Team_2
7654,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7654.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample7654.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG,Sumatera,Unsure,"Possible this wasn't primary forest in 1990? (if it was forested, I agree with degradation event)",Non forest,LOW,NA,0,0,NA,HIGH,Nearby clearing for smallholder landuse,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Diana checked,NA,NA,HIGH,HIGH,No edits needed,NA,1993,Degraded - Nearby clearing,0,NA,Disagree - minor,YES,none,1990,Diana checked,1,87,NA,NON,NON,NON,BUFFER,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8986,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8986.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8986.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG,Sumatera,Recommend change,Non forest,Non forest,HIGH,NA,0,0,NA,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Inggit checked,NA,NA,HIGH,HIGH,No edits needed,NA,1996,Degraded - Nearby clearing,0,NA,Agree,YES,2015,1990,Inggit checked,1,90,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
8255,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8255.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8255.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG,Sumatera,Recommend change,"Boundary pixel, I think it might have been cleared, not just degraded, in 2000 (or 2001?)",Primary degraded,HIGH,NA,2000,1999,Cleared - Smallholder,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Diana checked,NA,NA,HIGH,HIGH,Edited entry,NA,2000,Degraded - Nearby clearing,0,NA,Disagree - minor,YES,none,1990,Diana checked,1,98,NA,NON,NON,NON,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
9732,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9732.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample9732.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG,Sumatera,Unsure,"Possible the pixel was cleared (abandoned?) in 2005, not just degraded",Primary degraded,HIGH,NA,2005,2004,Cleared - Abandoned,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Tatik checked,NA,NA,HIGH,HIGH,NA,NA,2005,Degraded - Nearby clearing,0,NA,Disagree - minor,YES,2015,1993,NA,1,90,2006,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,Team_2
8899,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8899.html,file:///F:/Indonesia_samples/pages_new/Sumatera_sample8899.html,file:///F:/Indonesia_samples/pages_new/,_sample,.html,February,Degraded - Nearby clearing,DEG,Sumatera,Recommend change,I think the pixel was probably  rubber (non forest) in 1990,Non forest,HIGH,NA,0,0,NA,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,Inggit checked,NA,rubber,HIGH,HIGH,No edits needed,NA,2013,Degraded - Nearby clearing,0,NA,Agree,YES,2012,1990,Inggit checked,1,85,NA,NON,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_2
