ISLAND,ID,X1990_LC,X1990_CONF,X1990_NOTES,CH1_YR,CH1_PCF,CH1_TYPE,CH1_CONF,CH1_NOTES,CH2_YR,CH2_PCF,CH2_TYPE,CH2_CONF,CH2_NOTES,CH3_YR,CH3_PCF,CH3_TYPE,CH3_CONF,CH3_NOTES,CH4_YR,CH4_PCF,CH4_TYPE,CH4_CONF,CH4_NOTES,CH5_YR,CH5_PCF,CH5_TYPE,CH5_CONF,CH5_NOTES,CH6_YR,CH6_PCF,CH6_TYPE,CH6_CONF,CH6_NOTES,KLHK_LU,FY_CF,SPOT,HIGHRES_GE,USER,AGREE_DISAGREE,CONF_FINAL,CLASS_NOTES,NOTES_FINAL,CHANGE_E_CONF,Editor,DISAG_EDITS,DISAG_NOTES,Checked,D_REVIEW_NOTES,FINAL_LU_UMD,NUM_CHANGE,TRAJECTORY,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,DEG_YR_FIRST,DEG_TYPE_FIRST
Sumatera,8192,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2011,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8194,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1991,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8196,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,1990,Yes,2009,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8197,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8200,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,No,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8203,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2016,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8204,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering,1990,Yes,2016,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8211,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8212,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8215,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,none,Diana checked,Agree,H,Possible this is actually pinang,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8217,Primary degraded,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,1991,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary degraded,0,Primary degraded,0,NA,0,NA
Sumatera,8219,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1992,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8220,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2016,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8222,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Sawah,1992,Yes,2015,Diana checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8224,Non forest,H,First cloud  free image in 1996 (still forested in 1989),0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Tanaman,1996,Yes,2015,Diana checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8225,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Air,1990,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8226,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,1990,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8230,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8232,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2008,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8233,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Awan,1990,No,2017,Diana checked,Agree,H,SPOT not available,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8234,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering,1990,Yes,2013,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8235,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2011,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8236,Non forest,L,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,1991,Yes,2014,Diana checked,Agree,H,"image of 1990 not available but in 1989 was cleared (abandoned), since 1992 regrowth",NA,H,NA,NA,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8238,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Mangrove,1993,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8239,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,1990,Yes,2015,Diana checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8240,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8241,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2017,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8242,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8244,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,2014,Diana checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8245,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8246,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,1999,Yes,2014,Diana checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8247,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8250,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8252,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2009,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8254,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2014,Diana checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8256,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8257,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8259,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8260,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8261,Non forest,L,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8264,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,none,Diana checked,Agree,H,Perkebunan masyarakat,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8266,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1996,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8267,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8268,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering,1990,Yes,none,Diana checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8269,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8271,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Awan,1991,No,2015,Diana checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8276,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2012,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8277,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1993,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8278,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8280,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8282,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,2016,Diana checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8283,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Awan,1993,No,2014,Diana checked,Disagree - minor,H,"Near transmigration area (or palm estate worker housing), but pixel covered with clouds",NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8285,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pemukiman,1990,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8292,Non forest,L,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8293,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2015,Diana checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8298,Non forest,L,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,1990,Yes,2016,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8301,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2017,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8303,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8305,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Sawah,1990,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8306,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1993,Yes,2016,Diana checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8307,Non forest,L,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2012,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8308,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1990,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8309,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,none,Diana checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8310,Non forest,L,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Sawah,1990,Yes,2015,Diana checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8313,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,2014,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8314,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8315,Primary intact,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,1990,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Primary intact,0,Primary intact,0,NA,0,NA
Sumatera,8317,Non forest,L,No image available until 1994 (pixel still forested in 1989),0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Perkebunan,1994,Yes,2012,Diana checked,Disagree - minor,H,NA,NA,H,NA,NA,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8318,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Air,1990,Yes,2015,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8319,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,none,Diana checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8323,Non forest,H,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,2017,Anna checked,Agree,H,NA,delete change events,L,NA,NA,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8324,Non forest,H,Sample complete!,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1991,Yes,2017,Anna checked,Agree,H,NA,NA,H,NA,NA,NA,Not checked,NA,Non forest,0,Non forest,0,NA,0,NA
Sumatera,8325,Non forest,L,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,1990,Yes,none,Anna checked,Disagree - major,H,NA,NA,H,NA,NA,NA,Agree,NA,Non forest,0,Non forest,0,NA,0,NA
